system_id,dataSource,artUrl,artDate,artTitle,artContent,boardID,commentCount,department,gender,school
381,Dcard,https://www.dcard.tw/f/travel/p/254519877,2024-01-25 12:49:11,#國外 2024 海外消費信用卡推薦【回饋比較整理表】 #免費領取,"每次出國前，除了安排行程
我還有一個必做的功課，就是「比較信用卡回饋」💳

💳 清楚整理回饋條件、門檻，不怕看錯領不到
💳 國內、海外消費回饋整理
💳 輸入回饋上限，自動帶出最高可刷金額



每次出國就是要買買買 🛍
應該很多人都跟我一樣吧哈哈哈
在國外消費 很容易腦波弱欸

既然會花一堆錢
那一定要拿回一！堆！回！饋！

因此，我設計了這張 ✨ 信用卡高回饋整理表 excel ✨ 
只要把查到不錯優惠的信用卡資訊填上來
就可以清楚比較出用哪張回饋最高～



信用卡整理表格，總共分成3大部分

 ㊀ 近期推薦    ㊁ 溫馨提醒     ㊂ 信用卡整理列表

👇🏻信用卡整理表格【可自行編輯】
https://bld.pse.is/5k3bka

讓我一一介紹起～


 ㊀ 近期推薦

整理完所有感興趣的信用卡
完整比較過後，我最推薦的卡就會寫在這～

⚠️ 以下回饋皆不限新舊戶


🇯🇵日本信用卡首選

看來看去，還是最推薦「聯邦吉鶴卡」
最無腦、5% 回饋又啵棒
https://card.ubot.com.tw/eCard/QRCard/ApplyUrl.aspx?KEY=59_A_2008060014_JHA__2665305518
富邦J卡、玉山熊本熊雙幣卡也很不錯
但前者要登錄很麻煩，後者要指定日本商店回饋才好

🌍不限國家

國泰cube卡終於不限國家，都能 3% 啦～
只是注意要記得切權益到「趣旅行」喔！
https://cathaybk.tw/23DEO31J2
 3% 無上限就是讚！

🇪🇺遊歐信用卡首選

星展 eco卡適用於新加坡／日本／韓國／美洲／歐洲
記得拿實體卡片消費，才能有 5% 回饋喔！


追蹤＋分享👇🏻領取信用卡整理表格【可自行編輯】
https://www.instagram.com/reel/C2fKEbwPMTn/?igsh=Znp3YzV4anhidDNt 

 ㊁ 溫馨提醒

在辦信用卡前，你必須注意的 7 件事
都幫大家整理好囉～

 ➊ 海外刷卡會有 1.5% 手續費，因此建議選回饋大於 3% 的信用卡

 ➋ 建議至少帶 2 種發卡組織的信用卡，推薦 VISA 跟 Master card

 ➌ 刷卡時，建議選擇「當地貨幣」，不要選台幣，價格會更漂亮 ❤️

 ➍ 記得檢查信用卡上英文姓名與護照上姓名相同，否則可能被拒絕刷卡

 ➎ 日本推薦用 JCB 的卡，較有匯率優勢 🇯🇵

 ➏ 有些信用卡已取消歐盟回饋！所以如果去歐洲，要注意信用卡是否有不回饋歐盟實體店面消費
⚠️ 表格最右邊有備註歐盟是否適用～

 ➐ 實體信用卡上面一定要簽名，不然卡弄丟可能導致盜刷聲明不成立	
	
	
 ㊂ 信用卡整理列表

進入本篇重點～

	
領取表格 👇🏻【可自行編輯】
https://www.instagram.com/reel/C2fKEbwPMTn/?igsh=Znp3YzV4anhidDNt 

在國外消費想領高回饋？
重點就是要看海外消費高％回饋的部分

有些銀行的國內、海外加碼回饋，寫得相當複雜
還是自己登記、整理進表格，更加一目瞭然～

我把海外消費回饋很不錯的卡，都整理上去囉！

💳 最高回饋上限

有些％數看似很高，但其實都有「回饋上限」
但銀行通常只跟你說回饋上限金額
可領回饋、最高可刷的金額，銀行才不告訴你 😂

別擔心！我把公式設定好了～
只要輸入「每月回饋上限」
「每月最高可刷金額」就會自動跑出來囉！

刷超過就換別張卡吧 🤣

追蹤＋分享👇🏻領取信用卡整理表格【可自行編輯】
https://www.instagram.com/reel/C2fKEbwPMTn/?igsh=Znp3YzV4anhidDNt 

💳 注意加碼條件

每次挑信用卡
光看加碼條件就看得眼花撩亂 👀

有些會卡支付方式、有些會限制國家
這些都列清楚，就不怕搞混刷錯，領不到回饋囉！



有些比較複雜的內容，也有如圖 放在「備註」補充喔～


💳 首刷禮

相信首刷禮也可能是大家的辦卡動機 🤣
所以也另外列出一欄～



💳 年費

有些信用卡一年就要繳一兩千的卡費
但其實很多銀行會寫只要用電子帳單，就能免年費喔！


👇🏻領取信用卡整理表格【可自行編輯】
https://www.instagram.com/reel/C2fKEbwPMTn/?igsh=Znp3YzV4anhidDNt

介紹完畢～
祝大家都能妥善使用信用卡整理表excel
在國外刷卡都回饋賺滿滿唷 💰

有其他推薦的卡也歡迎留言或私訊分享 😍

▼♡▼  你可能也感興趣的文章 ▼♡▼ 


❤️ 出國推薦好物：輕巧好攜帶！能量瓶口袋快充⚡️
https://www.dcard.tw/f/persona_belindagotravel/p/253590078  

📝 實用旅遊表格

2024最完整！行李清單檢查表 excel 🧳 出國不再忘東忘西，檢查表幫你通通帶齊
https://www.dcard.tw/f/travel/p/242435538 

🔥即將推出：購物清單、行程規劃模板、美食清單
別忘了追蹤我的卡稱，才不會錯過最新的實用旅遊表格唷～


✈️ *""`'*-.,_,.-*'`""*-.,_☆,.-*`'`*-.,_,.-*`'`*★-.,_,.-*` ✈️ 

追蹤波琳達旅行中👇🏻帶你去各國景點大開眼界 👀
https://www.instagram.com/belindagotravel/",travel,0,belindagotravel,M,波琳達旅行中
382,Dcard,https://www.dcard.tw/f/travel/p/254518258,2024-01-25 09:35:48,#國外 台灣人去各國旅遊的刻板印象？？,"如題
最近在跟朋友討論畢業旅行要去哪
發現大家對某些國家都有特定的刻板印象
有種你去這個國家一定是因為某某原因的感覺
例如...

1. 泰國🇹🇭
「是不是想吸大麻？」
「感覺可以去洗一下泰國浴」

2. 韓國🇰🇷
「蛤～你又沒有在追星幹嘛去？」
「還是你要去整一下」

3. 菲律賓🇵🇭
「但那邊不是治安很差？」

4. 日本🇯🇵
「你要去迪士尼還是環球？」

5. 沖繩
「那邊不是跟墾丁很像？」

6. 美國🇺🇸
「喔．好有錢喔」

一堆諸如此類的回答
雖然也不能說錯 
但就是沒有一定啊！！！
我去泰國也不一定要整成人妖啊？？？（殺小
奇怪了
好。
反正就想問問大家有沒有對特定國家有一定的刻板印象勒？",travel,5,,M,國立嘉義大學
383,Dcard,https://www.dcard.tw/f/travel/p/254548988,2024-01-29 07:27:42,#國外 分享旅遊相關資訊,"我本身真的超愛旅遊
去過日本 韓國 泰國 澳洲 紐西蘭 中國 香港 越南 等國家
創了一個群組PO相關的旅遊行程
喜歡的人可以加入哦！

您已被邀請加入「快樂旅遊優惠行程😍 日本、韓國、歐洲等各國優惠～」！請點選以下連結加入社群！
https://line.me/ti/g2/wPEGcEY8yFsRVsFekFFfGNguMv2Iup0OQBNhlw?utm_source=invitation&utm_medium=link_copy&utm_campaign=default",travel,0,star7687,F,體大
384,Dcard,https://www.dcard.tw/f/travel/p/254549357,2024-01-29 08:14:04,#國外 #徵旅伴 4/22那週東京或首爾自由行,"哈嘍！第一次有想自由行，但目前身邊的朋友那段時間都不太行所以想問有沒有人會想在4/22那週去五天到七天的日本或韓國！
目前想去的是東京或首爾，景點的想法是希望能在4/23那天去樂園玩，其他選一天去穿傳統服裝拍照（和服或漢服），其他都沒有要求、主要就是逛逛玩玩拍照！我可以負責大部分的排行程！時間或地點也可以再討論（但希望避開日本黃金週）
想找1-3個女生，價錢的話五天五萬以內應該都可以（但也可以再討論畢竟我也不確定大概會需要多少），七天的話我抓六萬這樣，會希望把花費集中在景點跟逛街，住的地方跟飛機就可以省一點這樣！
我是2004年出生、ENTP，喜歡逛街拍照，也可以幫忙拍照或一起挑衣服，遊樂園的話幾乎都敢玩！但也一定會抽一點點時間拍照哈哈哈，希望可以找到合適的旅伴！謝謝大家～",travel,2,jasmine0423,F,ʕ´• ᴥ•̥`ʔ
385,Dcard,https://www.dcard.tw/f/travel/p/254665440,2024-02-13 09:49:33,#國內 （急）臺北哪家飯店可以月租一個月？,"男朋友臨時要從韓國來台灣短住1個月
但目前都只找到雅房 
所以想問問大家有沒有推薦短租1個月的飯店
費用大概2萬內 不要太破爛就好 
最好是在雙北 捷運附近 房間小也沒關係",travel,19,ruby._.yaly,F,Rubyyyyy
386,Dcard,https://www.dcard.tw/f/travel/p/254622664,2024-02-07 00:37:43,#國外 埃及跟團 🇪🇬 分享,"

這是第一次參加旅行團，畢竟埃及真的不太適合自由行，而這趟旅程最開心的是團裡面的大家都很好相處、也沒有遇到雷團員，不論年紀老少大家都相處的超開心🥰 所以我一直認為出去玩更重要的是和誰一起去，這次直接讓跟團的好感提高➕➕

💰參加的是12天的埃及，團費87800$ 不含小費和自費行程 ，小費是194美金 

✈️ 來回是 土耳其航空 轉機伊斯坦堡 然後內陸是乘坐尼羅河航空從開羅到亞斯文

我不會很詳細的介紹去的每個地方，可能有的也不會提起🥲因為我真的很不專業也忘得差不多了🤣


🔅景點 （後面會有自費行程跟個人感想




【吉薩金字塔群Giza Pyramids】 古代世界的七大奇景之一。

很可惜當時去古夫金字塔的時候大反光，所以基本上沒有留下什麼照片。

https://www.dcard.tw/v2/vivid/videos/d98380cc-6592-42d5-a061-6e8e699e1d40?megapx=true&r=1.7777777777777777
金字塔內部的樣子 非常狹小 
只有一條路可以進去出來 個人覺得有點危險⚠️


金字塔景觀餐廳🍴 
可以直接一次看到三個金字塔

【人面獅身像Sphinx】 位於吉薩高原上，以石灰岩床上向下雕刻，所以它的背部與旁邊地形平行，因此，靠近獅身像的周圍形成了地塹的地形，整個身軀準確的面向地球磁角的正東方，獅身像視線巧合的與緯度 30 度疊合;並且每年的夏至日與秋至二日， 太陽準確的在獅身像視線的正前方升起。

 當時非常多遊客 直接擠得水泄不通 所以拍了照就離開了




【穆罕默德 ̇阿里清真寺Citadal & Mohamed Ali Mosque】
薩拉丁將軍在1176年對抗十字軍東征所建造的軍事要塞碉堡，以雪花石為建，內部富麗堂皇，非常的金光閃閃。





【亞斯文大壩HighDam】亞斯文水壩的興建，使得下游免於每年一度的洪水氾濫，並且藉由水力發電，供應埃及充足之能源。



Soviet-Egyptian Friendship Monument 
 印象中是一個蓮花塔紀念碑（？）









【菲萊神廟Philae Temple】又稱伊西斯女神殿
位於阿斯旺城南尼羅河中的阿吉利卡島上，供奉的是愛神伊西絲(Isis)。伊西絲是古埃及司掌博愛、快樂、音樂和生育的女神，很受埃及人愛戴。公元前 4 世紀至公元前 3 世紀，托勒密二世在古法老神殿的廢墟上修建了這座神殿，作爲禮物獻給女神伊西絲。

要乘坐船才會到達，非常漂亮壯觀，石壁上的雕刻真的超神奇🤩







【阿布辛貝Abu Simbel】
大神殿是拉美西斯二世為自己所蓋的神殿，被稱為拉美西斯二世神殿Ramses II Temple。小神殿是為他最心愛的皇后娜法塔莉所蓋， 被稱為娜法塔莉神殿。

超級壯觀 超級高 真的很神奇 到底是怎麼蓋的😱
身上穿的是在埃及買的民族服飾 非常的好拍





【柯蒙波雙神殿Temple of Komobo】
位於阿斯旺北方約 50 公里處，是古埃及黃金之都的舊址。柯蒙波雙神殿分別敬奉著鱷魚神索貝克Sobek和鷹神哈洛里斯Haroeris，這種一殿敬奉雙神的信仰及建築型態，在埃及是絕無僅有的。

神殿在晚上看的時候 跟白天真的感覺完全不一樣
晚上看的時候更壯觀


【艾得芙神殿Temple of Edfu】 荷魯斯神殿堪稱是埃及保存最好的神殿，不僅塔門外牆、庭院、神殿都保存原貌， 其規模也僅次於路克索的卡納克神殿。
安排兩人一車坐馬車前往


燒毀 破壞的痕跡

被異教徒破壞的痕跡

非常漂亮的壁畫




【Temple of Luxor 路克索神殿】 前後約一千九百年的時間，經歷了數代法老所建立而成，主要供奉底比斯三神;神殿入口處原有兩座長達 25 呎的方尖碑，但其中一座於西元 1836 年送給法國，現今在巴黎的協和廣場上。











【帝王谷Valley of the Kings】屬於埃及1820王朝的法老王墓地。

裡面的壁畫都還是彩色的，真的超美😍




【TempleofKarnak 卡納克神殿】從中王國時期開始建立，供奉著阿蒙神，是底比斯最重要的神殿之一，塔門就多達十座之多，最迷人的大柱廳，共有 134 根高達 12 公尺的巨大石柱。

埃及真的認真好拍 幾乎不用修圖🤣
大家都超愛拍照 📷





胡爾加達的渡假飯店 裡面的沙灘是紅海
有路克索的駱駝主人牽著駱駝來賺錢🐪
白色的駱駝 超美 超乾淨也很乖很聽話
付費15美金 然後會幫忙拍超多照片




奎貝堡壘


亞歷山卓港 地中海景



階梯金字塔


💸自費行程（只有寫參加的）

1.亞斯文-努比亞村 55美金💲

騎乘駱駝去拜訪埃及南部少數民族-努比亞人家，體驗在沙漠中的生活傳統。
https://www.dcard.tw/v2/vivid/videos/975e095f-aa32-4164-a4bd-147f813a44ee?megapx=true&r=1.7777777777777777

照片是有人牽著你過去村落，路程中有攝影師會幫忙拍照，住的拿去船上販賣，印象中兩張好像3美金還是5美金（可以殺價，不過我沒有殺 其他人有


努比亞村家裡養的鱷魚🐊 還可以跟小鱷魚拍照

個人覺得如果想做駱駝還滿值得的，而且有人牽，所以如果會害怕的話 可以嘗試這個比較安全。
在金字塔騎駱駝 是一個人一次牽很多個人，我們那組是1對3，另外一組是1:5。價格印象中是20美金，但金字塔的駱駝比較髒一點。

2. 胡加達-四輪驅動吉普車 75美金💲

搭乘吉普車在沙漠中飆車，然後可以選擇刺激跟平穩的車子，到沙漠深處拜訪古沙漠民族-貝都因村落。



中途會停下來 讓大家在沙漠裡拍照📷
真的各種好拍 不過我都幫別人拍比較多
朋友們的照片都超美🥳


第一次看到女孩牽駱駝，導遊說他們唯一的收入來源就是來看拜訪他們的觀光客，不論是買工藝品還是騎駱駝。
所以我跟一個大姐 就一起坐了駱駝，真的完全沒辦法想像在沙漠深處生活，沒有燈沒有電沒有訊號是什麼感覺😭 

3. 路克索-熱氣球 180美金💲

搭乘熱氣球升空俯瞰東岸的神殿、西岸的帝王谷景致。


https://www.dcard.tw/v2/vivid/videos/b2305d28-ef95-4031-85ee-653c4abbaa61?megapx=true&r=1.7777777777777777
https://www.dcard.tw/v2/vivid/videos/d17a62d6-fd07-409b-b75c-4ab97d2d3185?megapx=true&r=1.7777777777777777

我覺得很美 很值得 是一個完全不一樣的體驗
即使在土耳其坐過熱氣球 或是義大利 更多地方也好，但看到的景色是完全不同的。


🗒️個人心得分享
從來沒有想過離開亞洲的第一個國家是埃及🇪🇬

想去 但不在目前的計畫內 真的是很突然決定去

一月真的是是很適合來的季節 推薦想去埃及的朋友們可以在他們的冬天前往 有時候太陽太大也會很熱 所以完全沒辦法想像夏天會怎樣🙁

埃及的一切都很喜歡 跟日韓完全不一樣的體驗
首先真的是小費國家 任何事情都需要小費，然後只要有觀光客的地方就會有很多人推銷商品，而且會一直纏著你，所以最好的方式就是不要談話不要摸，除非真的要買，然後基本上東西都可以殺價，你會發現一樣的東西怎麼跟別的團員買的價格不一樣，是非常常見的事情，然後也蠻多看你是觀光客好欺負的，我就遇到在休息站買了一條KitKat巧克力，他跟我要10美金超級盤，所以最好還是跟團比較好，因為當地導遊可以幫你解決很多問題，然後在埃及上廁所都需要付錢10埃鎊（1埃鎊=1新台幣），不過有門票的地方就不需要付錢 例如機場 博物館，但還是會有人跟你要，就不要理他就好了，然後有時候給小費的時候，他們會跟你說不更太少之類的要你多給，這時候就不要理他就好了（我沒遇到 其他團員有）


去埃及前的行前說明會，領隊直接說千萬不要把在韓國日本體驗到的美好帶到埃及，因為開發中國家是個完全不一樣的世界，大概也是因為所以更加有心理準備，不過好險沒有發生什麼問題，只有自己把行動電源跟外套丟在飯店，然後被撿走了🤣



騎驢子很可愛🫏

這次遇到的團員都很好相處 領隊跟導遊都很棒👍🏻

如果有機會呢我還會再來埃及 但大概是10幾年後的事情了
https://sticker-assets.dcard.tw/images/c4bdc7da-3a6b-4e62-9e7c-4562b461a9b2/orig.png


如果有什麼問題都可以問 盡我所能的去回答大家

謝謝大家的觀看❤️

第一次打旅遊文 有不好的地方請見諒 也希望給點指教🙏🏻",travel,5,princess_yunxi,F,漂漂小公主
387,Dcard,https://www.dcard.tw/f/travel/p/254636929,2024-02-08 17:34:20,#其他 役男出國申請！！,"各位朋友！
小弟我2/27要去韓國交換學生
也透過學校跟各縣市政府申請出境許可
也在1/9號順利也拿到了！
核准出境有效日是2/27-6/24可以多次出境
但但但！！！！
在上週我跟朋友臨時約2/19-2/25要去宿霧潛水
機票住宿行程都訂好了！（很衝動 
剛剛突然想到要申請出境卻發現不能申請短期出境了！😭圖如下

https://sticker-assets.dcard.tw/images/a0186c29-eae4-4799-ab4d-d60f5b7c957f/orig.png
後來爬文之後

所以真的沒有救了嗎
機票直接報廢嗎嗚嗚嗚
爬了5小時的文還是無解
過年期間剛好政府機關都沒開
求助無門
還是可以等2/15去鄉公所申請看看？
求有相關經驗的朋友給點建議😢
https://sticker-assets.dcard.tw/images/181e0559-4dd7-4b10-a94f-b5319ba53718/orig.png",travel,7,yukai_92,M,YK
388,Dcard,https://www.dcard.tw/f/travel/p/254657201,2024-02-12 04:26:13,#國外 #日本 #韓國 #過年機票 #請益,"看到明年過年可能放九天
考慮要不要乾脆去日本韓國玩
如果想要安排五天日本 四天韓國
不過沒有過年出國過
想了解過年期間一般而言來回機票多少算便宜
想說早一點鎖定明年機票
應該會比較有機會買到便宜吧
大家覺得呢？

Option #1: 2萬以下
Option #2: 3萬以下
Option #3: 4萬以下",travel,0,thanh_1110,M,Thanh
389,Dcard,https://www.dcard.tw/f/travel/p/254655190,2024-02-11 16:32:18,#國外 韓國夜店找夥伴2/17-20,"各位姐妹或者男姐妹 
我們倆個女生要去韓國夜店玩 
但沒去過一直很想去 我們倆個都很嗨 
希望可以找到同樣很嗨要去韓國的姐妹一起玩",travel,0,ddaykish_07,F,( ᵒ̴̶̷̤໐ᵒ̴̶̷̤ )
390,Dcard,https://www.dcard.tw/f/travel/p/254631954,2024-02-08 05:44:36,#國外 #歐洲#日本#韓國                        第一次遇到𝐋𝐯爆款天菜包款貨好齊全&𝐖𝐚𝐥𝐤 𝐢𝐧 𝐂𝐡𝐚𝐧𝐞𝐥有愛心調節釦白金色長盒子！！,"來分享年末旅遊途中踏入精品櫃尋寶的小確幸✨

繼上禮拜在義大利幫客人購買到𝐍𝐞𝐧𝐨 𝐒𝐩𝐞𝐞𝐝𝐲 𝐦𝐢𝐧𝐢老花後，又踏進別間𝐋𝐯店，這裡有各種滿滿的爆款天菜包🥳 超級幸運 平常根本不會那麼齊全
𝐍𝐚𝐧𝐨 𝐬𝐩𝐞𝐞𝐝𝐲 𝐦𝐢𝐧𝐢&20、 𝐍𝐚𝐧𝐨 𝐍𝐨𝐞、雙子星𝐛𝐛
法棍包、𝐍𝐞𝐯𝐞𝐫𝐟𝐮𝐥𝐥 𝐛𝐛…等，這些美包都有💓💓




新款𝐋𝐯 三件組元素耳環
這款真的超值 台灣沒有的款式~~
立體飽滿的花瓣珍珠
各種配戴方式 一組價格非常便宜划算✨


𝐰𝐚𝐥𝐤 𝐢𝐧香奈兒有愛心調節釦白金長盒子 
整體仙氣飄飄 清新浪漫的氛圍
想要的美女趕緊來🤍

𝟐𝟐𝐛𝐚𝐠 𝐦𝐢𝐧𝐢垃圾包、灰、黑色小青蛙包也都有
但這裡櫃上拍照抓很嚴 不給拍照。

𝐂𝐞𝐥𝐢𝐧𝐞波士頓小號價格也很甜🍯比台灣便宜 價差極大


從𝟏月底歐洲連線一路幫大家找包真的算很幸運，幾乎客人許願的都有買到，每位朋朋也都是善良的客人 願意等待🥰

分享這個小確幸給大家!!!

我是𝐊𝐊 🧏🏻‍♀️

本身分享慾特別重，是個𝐄人哈哈哈🫶🏻
有任何想聽的旅遊分享我沒說到還是要香氛交流、代購之類的都可以底下留言哦😗

由於時常到處旅遊尋找香氛靈感設計，便開啟了精品&日韓代購 頁面有代購𝐈𝐆帳號，也歡迎加入我的𝐋𝐢𝐧𝐞社群，另類的帶大家探索世界🥳",travel,1,immkesha,F,𝐊𝐊哺在家✈️
391,Dcard,https://www.dcard.tw/f/travel/p/254616156,2024-02-06 05:45:19,#國外 #韓國 #首爾 #倫敦貝果徵2/7旅伴,"最近在韓國和朋友一起滑雪
剛好明天2/7早上有個自由行空檔
有人也想要一起去江南那邊排倫敦貝果的嗎～ 

吃完想要去新沙洞附近的Casanello Sicily找巧克力男🍫🤩 
鎮錫歐巴真的太帥了…

https://sticker-assets.dcard.tw/images/bd8190a5-c29b-4b1c-b6c5-734ab8827d20/orig.png",travel,0,cocoshot,M,河堤的喵
392,Dcard,https://www.dcard.tw/f/travel/p/254666293,2024-02-13 12:11:19,#國外 釜山五天四夜🇰🇷 #遊記分享,"今年過年原本媽媽說想去阿里山玩
結果被住宿價格嚇死
阿里山的民宿住一晚比釜山住四個晚上還貴
於是成了阿里山變釜山的家庭旅行✈️🤣

旅遊時間2/7-2/11
來回都是華航 機票一人約$16000
住宿四天都在南浦的tower hill hotel
三人房四晚約$9000 平均一人一晚才$750！
雖然是老旅館但空間蠻大 地點也很方便！

Day1 南浦逛街/札嘎其市場/龍頭山公園+釜山鑽石塔

午餐在飯店附近隨便找一間吃
我點₩9000的豬肉湯飯 份量超多 豬肉很嫩🥹



吃完去樂天百貨&光復路逛街🛍️
樂天百貨頂樓可以看到影島大橋！


沿著光復路一路走到札嘎其市場吃海鮮🦞
這次是在100號攤位消費的 店家會一點中文
點了帝王蟹、蛤蜊跟烤石斑魚 有點忘記確切價格 但印象中平均一人$2000台幣！
最後一張的那盤是老闆送的（看大家分享的攻略 記得要問老闆有沒有多送東西🤣）
每樣都超好吃⋯尤其是帝王蟹又鮮又甜🥹






吃完去鑽石塔看夜景🌃



Day2 松島纜車/西面逛街&咖啡廳

早餐先來吃Egg drop 整間店四組客人都是台灣人🤣
點了酪梨歐姆蛋吐司&照燒牛肉溏心蛋吐司
牛肉的醬有點太甜了 比較喜歡酪梨歐姆蛋清爽的口感🥑（歐姆蛋超嫩超好吃！）



坐纜車的這天天空超藍 看了心情大好🥹
九點多去完全沒有排到隊！




午餐吃西面的味贊王烤肉🥢（這間只有豬沒有牛！）
點了三份肉 午餐期間還有送石鍋飯跟大醬湯
全程店員會幫忙烤 烤的脆脆的超好吃🥹
這餐人均$338台幣！



喜歡文創的一定要去西面NC百貨後面逛 有很多可愛小店！




逛累了就到off course coffee 喝下午茶
整棟五層樓滿滿都是人！
右下的水果奶油戚風蛋糕大推！！！
奶油完全不膩很輕盈 搭配水果讓人一口接一口🤤
可頌本體酥脆好吃 但覺得上面抹茶的醬偏甜
我點的抹茶拿鐵也蠻甜的😵‍💫



晚餐回南浦吃橋村炸雞🍗



Day3 (除夕) 海雲台膠囊列車/尾里團路小店/東釜山樂天outlet/釜山sky

我們是坐尾浦-青沙浦的膠囊列車
這天的天空灰灰的 拍照起來沒那麼好看🥲
但膠囊列車還是很可愛！！



回程是坐面海的海岸列車🚄


海雲台沙灘🏖️


最近很紅的busan bada sand 吉祥物超可愛😻
但目前吃了一個常溫的覺得還好（個人口味）
口感是濕潤的
不是像日本press butter sand的脆脆口感


尾里團路這裡也很多可愛小店
但因為時間關係我只逛到兩三間
大家有時間可以多探索！

東釜山樂天outlet是爸爸想去逛才特別加入的行程
但我覺得可以有去樂天世界再順便來就好 不用特別去🤣



大約17.上釜山sky可以看到日景
接著去99樓的星巴克喝個東西等日落
就能一次收穫日景跟夜景啦🥳




韓國也過農曆年 原本很擔心後三天路上很冷清
已經做好年夜飯要吃泡麵的心理準備
沒想到路上還是挺熱鬧的(￣∇￣)！！
晚餐吃伍班長烤肉！
跟前一天的味贊王不太一樣 是真的有炭火的烤肉 小缺點是要自己烤🤣
牛肉很嫩很好吃 醬的調味很剛好
豬肉比較普通 前一天味贊王的比較印象深刻（但也有可能是店員烤的比較專業🤣）




Day4 甘川洞文化村/影島大橋開橋/廣安里海灘/spa land

早上9.前來小王子完全沒有排到隊
再晚一點來就很多人在排隊拍照了🥹
這天還有租哲秀與英熙的韓服 店家非常親切用心 也會一點中文 大推！




還完韓服來翻翻書體驗 大推這間店 非常有趣🤣
因為影片有露臉就不放了有興趣可以去搜尋看看🔍


週六14.影島大橋會開橋15分鐘！


廣安里的咖啡廳 海景第一排真的太讚了⋯🥹
芝麻蛋糕必點！芝麻有夠香！
另外一個好像是柚子口味的 偏甜一點
葡萄柚氣泡飲非常好喝 喜歡酸的一定要點🥳


咖啡廳望出去的景🥹


接著到海灘上拍照🫶




晚餐吃31cm海鮮刀削麵
麵體很Q湯也很新鮮！
我們點兩人份的麵+海鮮煎餅 平均一個人大概$200多台幣 cp值很高😗


吃完到spa land體驗汗蒸幕就沒有特別拍照了🤣

Day5
由於是11點多的飛機
到飯店樓下咖啡廳吃個早餐就前往機場了




回程剛好坐到寶可夢彩繪機 好可愛😻



總結：
第一次去釜山 玩起來非常舒服
不像日本到哪都人擠人（但我還是很愛去日本🤣）
風景真的很漂亮 物價也不會到很高
東西好吃 西面&南浦也都好逛
大推釜山🇰🇷🫶",travel,15,cheng__2000,F,cheng
393,Dcard,https://www.dcard.tw/f/travel/p/254643824,2024-02-09 19:48:53,#國外 徵韓國首爾4/17～21旅伴,"因為是為了看演唱會所以第一次獨自出國聽說韓國吃飯一個人不方便，想找個旅伴一起拍照吃飯～住宿不用一起沒關係
本人23歲希望是同齡女生19～28上下
我個性很隨和好相處！行程都可以一起討論～",travel,2,ollie__376,F,Oll
394,Dcard,https://www.dcard.tw/f/travel/p/254671540,2024-02-14 07:02:57,#國外 韓劇中的汗蒸幕初體驗,"店名：스파렉스
📍동대문역사문화공원역 14号出口
會看到good morning大樓的B3就是了
汗蒸幕💰大約300台幣/人
食堂一碗泡麵+zero小瓶💰大約150-200台幣
按摩60分鐘💰大約1500台幣

一進去先付錢，會給一套衣服（短袖短褲）
有置物櫃可以用（手環上有鑰匙），換好衣服以後可以就可以開始蒸啦
（泡湯的那邊我沒有進去，太多人了怕會感染）

先從最簡單的36度，這邊其實沒什麼感覺，就很像躺在那邊而已，再到72度，這時真的會爆汗，在裡面15分鐘就會滿頭大汗了，最後關卡是82度，真的超級熱！在裡面20分鐘會感覺坐也不是躺也不是😂😂
其實不太需要尷尬，這邊每個人都自顧自的做自己的事，不會有人搭話或是一直看～可以不用擔心

❗️最推薦的是這邊的按摩，要額外付費的，會有個地方可以按摩，蠻多人去的，那時候還要先約時間，我給女師傅按全身60分鐘，要脫衣服的，主要是身體背面，等到翻正面是穿好衣服按正面大腿。超級舒服，很多地方都按得很徹底，完全沒偷吃步或偷懶，在台灣按摩還沒遇到真的那麼會按的，而且按完她直接跟我說我是不是常常久坐😨（沒錯），結束後會給一塊小蛋糕跟一杯茶😽😽

總之，來韓國一定要體驗一次，超讚，尤其是按摩💗💗



大家都會拿墊子躺著休息、玩手機、聊天
https://www.dcard.tw/v2/vivid/videos/6af91071-c461-43e6-a5c2-a0be1720407d?megapx=true&r=1.7777777777777777

https://www.dcard.tw/v2/vivid/videos/6fd59935-e2a7-4b85-a521-4ed3afeea065?megapx=true&r=1.7777777777777777
原本是想來代謝一下，wc沒想到這裡還有食堂可以吃泡麵、飲料，可以補充一些能量。

https://www.dcard.tw/v2/vivid/videos/c26a3ed6-addb-4721-85d3-7b97cff547bf?megapx=true&r=1.7777777777777777
很多人一起看電視，氣氛很好





很想體驗韓劇裡的汗蒸幕，韓國獨特的澡堂文化，透過流汗方式排出身體一些水分、毒素，尤其我是泡澡人蠻耐熱的，真的超級喜歡這邊～很放鬆😭很後悔最後一天晚上才去，不然會每天晚上都去!!!!",travel,3,vivian1106,F,冰山美人vvn☁️
395,Dcard,https://www.dcard.tw/f/travel/p/254677286,2024-02-14 22:23:32,#國外 韓國旅遊(網路)～釜山疑問(超級糾結,"3月底至4月中會去釜山玩
第一個卡到的就是網路🥹
我很明確要吃到飽！這很簡單我知道
但糾結就是糾結在，我想要有韓國門市號碼，預約什麼的都很方便，這邊大多數看到的都要在機場現領，但是我降落時間是20:05分，櫃檯22:00就會關閉了。
不確定出關趕不趕得上
想要問一下大家大概會怎麼選擇～還有出關大概要多久🥹",travel,2,annie_yanyu,F,Annie
